1.391375194912001518e+02
1.275300093360842340e+02
1.002611801905013635e+02
5.553434681123443539e+01
4.595084924568965334e+01
4.223489429329900702e+01
3.648163734168210937e+01
3.380490930974904984e+01
2.942924908041850429e+01
2.739936934598739882e+01
2.434071979487468340e+01
2.251818593882463304e+01
2.160235658261450098e+01
1.997364031060618217e+01
1.948431091041180707e+01
1.858584944040289599e+01
1.724516340021775207e+01
1.674942729781579587e+01
1.588838886874796863e+01
1.547593808059618326e+01
1.484993014646147635e+01
