1.391375194912001518e+02
9.140750627181819965e+00
7.598297086168128267e+00
7.051853225834562089e+00
6.699501574465855036e+00
6.419370311226911596e+00
6.182719417807161832e+00
5.977431509094670581e+00
5.796109454367233127e+00
5.633631203016582489e+00
5.486296300835337370e+00
5.351392747897047997e+00
5.226932768267748664e+00
5.111465092661714671e+00
5.003922721794338280e+00
4.903495613441110734e+00
4.809533709189969919e+00
4.721485289310514588e+00
4.638865621967644515e+00
4.561243358016538352e+00
4.488232944623606890e+00
