4.7150359997154164e+03
2.6537029855773262e+03
2.2332072112214519e+03
1.5849934760027875e+03
8.6760255102198710e+02
5.0252899505748866e+02
2.8900806032562480e+02
1.9735603312680880e+02
1.6356919431165431e+02
1.2734186343193764e+02
8.5692156625175286e+01
7.6190080201158509e+01
7.0407658795701323e+01
6.0845633651161009e+01
5.4402005810041821e+01
5.0210734450681841e+01
4.5616655396025337e+01
4.2540944420943497e+01
4.1166824352199285e+01
3.9531521198087319e+01
3.6721755380923959e+01
