1.391375194912001518e+02
1.472459137787990535e+00
1.130146736393197182e+00
1.040327489740902056e+00
9.864416735449129670e-01
9.477509728736477346e-01
9.169943710463290820e-01
8.912294465507024643e-01
8.692800760569575624e-01
8.504597621053779921e-01
8.342041228835511690e-01
8.200018918803075874e-01
8.074161486870703452e-01
7.960986586827076827e-01
7.857812865907211064e-01
7.762610699615993815e-01
7.673879246796991849e-01
7.590544608379427016e-01
7.511862542517376840e-01
7.437326073452383834e-01
7.366585693582565764e-01
