5.055694354346466923e+01
8.666124925039463633e+00
8.378645756639812703e+00
8.236288761913213463e+00
8.118592538240447354e+00
8.010561036991910910e+00
7.906943040386824606e+00
7.805060504043572323e+00
7.703420825804994543e+00
7.601207214158706371e+00
7.498032158263752578e+00
7.393809785984303495e+00
7.288684445155788616e+00
7.182982359189653110e+00
7.077170604552224020e+00
6.971818261655061910e+00
6.867559314683169269e+00
6.765057360957492882e+00
6.664971644867120126e+00
6.567924944265484122e+00
6.474475799258020636e+00
