5.055694354346466923e+01
4.430321344739331124e+01
3.435106991461254466e+01
3.028667711838519949e+01
2.468253540792876066e+01
2.283908368467909256e+01
2.240125435151770006e+01
2.157618915487781308e+01
2.041441767092893400e+01
1.836497393798789091e+01
1.759944376515021958e+01
1.670131727582353065e+01
1.539515080266490088e+01
1.505913181927473232e+01
1.451185469834815578e+01
1.429853815043116327e+01
1.394041180506811628e+01
1.336506708886729378e+01
1.305436972036037879e+01
1.251587580545070111e+01
1.231346157266282582e+01
